LOCATION,LOC_CODE,TRAIL_NAME,REACH,PATH_TYPE,TYPE_CLASS,SURFACE_TYPE,LENGTH_MILE,WIDTH_FT,PRIMARY_USE,JURISDICTION,ACCESSIBILITY,YEAR_BUILT,YEAR_RESURF,NOTES,ASSET_CLASS,CLASS_CATEGORY,GIS_ASSET_ID,INFOR_ASSET_ID
Carpio Sanguinette,912,None,None,1,Park Circulation,Concrete,0.02575702,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74840,106810
Carpio Sanguinette,912,South Platte River Trail,None,2,Regional,Concrete,0.11937812,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,74814,106057
Carpio Sanguinette,912,None,None,1,Park Circulation,Concrete,0.09107379,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74974,109681
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.00681559,12.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76492,114957
Cuatro Vientos,825,None,None,1,Right of Way Walk,Concrete,0.05628112,5.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-ROW,76486,114951
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.00727151,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76493,114958
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.01767451,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76494,114959
Cuatro Vientos,825,None,None,1,Right of Way Walk,Concrete,0.02962825,5.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-ROW,76487,114952
Cuatro Vientos,825,None,None,1,Right of Way Walk,Concrete,0.05281203,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-ROW,76488,114953
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.00624254,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76495,114960
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.0116129,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76496,114961
Cuatro Vientos,825,None,None,1,Park Circulation,Concrete,0.00222037,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76497,114962
Barnum Park,804,Weir Gulch Trail,None,2,Minor,Concrete,0.19366657,10.0,None,City & County of Denver,None,2016,None,None,WLKTRL,TRL-MNR,None,None
Ruby Hill Park,827,Ruby Hill Loop Trail,None,1,Park Circulation,Natural Surface,0.23817478,2.0,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-SOFT,None,None
Ruby Hill Park,827,Ruby Hill Loop Trail,None,1,Park Circulation,Natural Surface,0.39463388,2.0,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-SOFT,None,None
Ruby Hill Park,827,Ruby Hill Loop Trail,None,1,Park Circulation,Natural Surface,0.56243421,2.0,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-SOFT,None,None
City Park,201,None,None,1,Park Circulation,Concrete,0.02264804,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70171,107759
City Park,201,None,None,1,Park Circulation,Asphalt,0.01216017,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70210,108460
City Park,201,None,None,1,Park Circulation,Concrete,0.05394222,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70241,109126
City Park,201,None,None,1,Park Circulation,Concrete,0.01405393,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70079,105449
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.07907348,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73053,105062
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.02062849,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73088,105837
Pinehurst Park,159,None,None,1,Right of Way Walk,Concrete,0.16523923,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73054,105063
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.1111803,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73166,108071
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.09310269,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73167,108072
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.01714257,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73227,109483
Pinehurst Park,159,None,None,1,Park Circulation,Asphalt,0.04245353,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73089,105838
Pinehurst Park,159,None,None,1,Right of Way Walk,Concrete,0.13600567,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73055,105064
Platt Park,824,None,None,1,Park Circulation,Concrete,0.01775762,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73115,106586
Platt Park,824,None,None,1,Right of Way Walk,Concrete,0.02251191,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73090,105839
Platt Park,824,None,None,1,Right of Way Walk,Concrete,0.09867017,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73056,105065
Bear Valley,140,None,None,1,Park Circulation,Concrete,0.00463496,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70775,104742
Bear Creek Park,139,None,None,1,Park Circulation,Concrete,0.02299214,3.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,70948,108530
Bear Creek Park,139,None,None,1,Park Circulation,Concrete,0.00457869,10.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,70813,105537
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.00738881,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70949,108531
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.02291032,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70916,107832
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.01670868,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70758,103977
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.01797106,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70759,103978
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.0083258,12.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70950,108532
Bear Valley,140,None,None,1,Park Circulation,Asphalt,0.02169775,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70975,109201
Bear Valley,140,Bear Creek Trail,None,2,Regional,Concrete,0.03633674,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,70977,109203
Bear Valley,140,None,None,1,Park Circulation,Concrete,0.01052508,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70879,107063
Bear Valley,140,None,None,1,Park Circulation,Natural Surface,0.11326885,2.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,70978,109204
Bible Park,602,High Line Canal Trail,None,2,Regional,Concrete,0.38800327,10.0,None,City & County of Denver,None,2010, ,None,WLKTRL,TRL-RGN,70904,107088
Washington Park,711,Washington Park Outer Loop,None,1,Park Circulation,Crusher Fines,0.27220043,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,73906,108170
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00550529,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73778,105153
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00907349,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73941,108864
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00384808,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73779,105154
Washington Park,711,None,None,1,Park Circulation,Concrete,0.01646359,None,None,City & County of Denver,None,2013, ,None,WLKTRL,WLK-HARD,73871,107432
Washington Park,711,None,None,1,Park Circulation,Concrete,0.01258688,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73872,107433
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00702696,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73754,104363
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00773208,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73755,104364
Washington Park,711,None,None,1,Park Circulation,Concrete,0.01126896,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73780,105155
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00587293,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73839,106701
Washington Park,711,None,None,1,Park Circulation,Concrete,0.01168382,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73873,107434
Washington Park,711,None,None,1,Park Circulation,Concrete,0.00485549,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73816,105924
Washington Park,711,None,None,1,Park Circulation,Concrete,0.01116494,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73781,105156
Northfield Pond,565,None,None,1,Park Circulation,Natural Surface,0.02679715,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,74711,108950
Northfield Pond,565,None,None,1,Park Circulation,Concrete,0.0167154,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74609,106792
Northfield Pond,565,None,None,1,Park Circulation,Concrete,0.0053972,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74610,106793
Northfield Pond,565,None,None,1,Park Circulation,Natural Surface,0.16789851,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,74649,107552
Northfield Pond,565,None,None,1,Park Circulation,Concrete,0.06620698,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74579,106031
Northfield Pond,565,None,None,1,Park Circulation,Concrete,0.02638028,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74740,109668
Sanderson Gulch,828,None,None,1,Right of Way Walk,Concrete,0.00899617,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74527,104493
Sanderson Gulch,828,Sanderson Gulch Trail,None,2,Minor,Asphalt,0.25950581,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74528,104494
Sanderson Gulch,828,None,None,1,Right of Way Walk,Concrete,0.00702116,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74561,105282
Sanderson Gulch,828,None,None,1,Right of Way Walk,Concrete,0.03093371,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74667,107570
Sanderson Gulch,828,None,None,1,Right of Way Walk,Concrete,0.05905196,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74589,106041
Sanderson Gulch,828,None,None,1,Right of Way Walk,Concrete,0.00756684,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74590,106042
Sanderson Gulch - Florida & Raritan,851,None,None,1,Park Circulation,Concrete,0.03193582,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74721,108960
Sanderson Gulch - Florida & Raritan,851,Sanderson Gulch Trail,None,2,Minor,Concrete,0.09147225,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74591,106043
Sanderson Gulch - Florida & Raritan,851,Sanderson Gulch Trail,None,2,Minor,Concrete,0.08996252,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74777,105283
Sanderson Gulch - Florida & Raritan,851,None,None,1,Park Circulation,Asphalt,0.0299473,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74778,105284
Sanderson Gulch - Florida & Raritan,851,Sanderson Gulch Trail,None,2,Minor,Asphalt,0.11602323,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74906,108277
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00896759,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71842,105669
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00444416,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71843,105670
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00437164,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71940,108636
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00352407,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71802,104888
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00526139,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71844,105671
Dailey Park,713,None,None,1,Right of Way Walk,Concrete,0.09075862,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71760,104098
Dailey Park,713,None,None,1,Park Circulation,Concrete,0.00516638,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71845,105672
DeBoer Park,805,None,None,1,Right of Way Walk,Concrete,0.01666568,3.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71917,107939
DeBoer Park,805,None,None,1,Right of Way Walk,Concrete,0.05551332,3.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71803,104889
DeBoer Park,805,East Harvard Gulch Trail,None,2,Minor,Concrete,0.07698079,8.0,None,City & County of Denver,None,2011, ,None,WLKTRL,TRL-MNR,71941,108637
DeBoer Park,805,None,None,1,Right of Way Walk,Concrete,0.04207932,3.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71967,109319
DeBoer Park,805,None,None,1,Park Circulation,Concrete,0.00688211,10.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,71761,104099
DeBoer Park,805,East Harvard Gulch Trail,None,2,Minor,Concrete,0.01261441,8.0,None,City & County of Denver,None,2011, ,None,WLKTRL,TRL-MNR,71846,105673
DeBoer Park,805,None,None,1,Park Circulation,Concrete,0.00538423,8.0,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,71942,108638
DeBoer Park,805,East Harvard Gulch Trail,None,2,Minor,Concrete,0.09460054,8.0,None,City & County of Denver,None,2011, ,None,WLKTRL,TRL-MNR,71762,104100
Denison Park,458,None,None,1,Right of Way Walk,Concrete,0.05670259,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71895,107189
Denison Park,458,None,None,1,Right of Way Walk,Concrete,0.04826407,3.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,71874,106441
Denison Park,458,None,None,1,Park Circulation,Concrete,0.00833564,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71968,109320
Carpio Sanguinette,912,South Platte River Trail,None,2,Regional,Concrete,0.04058074,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,74752,104497
Carpio Sanguinette,912,None,None,1,Park Circulation,Concrete,0.034206,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74975,109682
Carpio Sanguinette,912,South Platte River Trail,None,2,Regional,Concrete,0.00947982,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,74785,105291
Outside Denver,N/A,Cherry Creek Trail,Cherry Creek Dam,2,Regional,None,1.64218772,None,None,Outside Denver,None,None, ,Shown for context only,None,None,None,None
Colorado Blvd Parkway,N/A,High Line Canal Trail,None,2,Regional,Concrete,0.08696358,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,76301,114407
Colorado Blvd Parkway,N/A,High Line Canal Trail,None,2,Regional,Concrete,0.22383853,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,76302,114408
Barnum Park,804,None,None,1,Park Circulation,Concrete,0.04263291,6.0,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,74958,108978
Outside Denver,N/A,Toll Gate Creek,None,2,Regional,Concrete,0.95876074,None,None,Outside Denver,None,None, ,Shown for context only,None,None,None,None
Outside Denver,N/A,Sand Creek Trail,East of Peoria St,2,Regional,None,2.34639318,None,None,Outside Denver,None,None, ,Shown for context only,None,None,None,None
Outside Denver,N/A,High Line Canal Trail,South of Hampden Blvd,2,Regional,None,3.77715877,None,None,Outside Denver,None,None, ,Shown for context only,None,None,None,None
Boyd Park,255,None,None,1,Right of Way Walk,Concrete,0.2206738,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,72927,107339
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.07388739,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73000,104255
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.01751036,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73109,106580
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.01220437,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73080,105829
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.01807734,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73110,106581
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.01178052,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73001,104256
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.03742107,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73081,105830
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.05611403,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73159,108064
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.05873218,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73002,104257
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.02408302,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73218,109474
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.02650185,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73044,105053
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.00614345,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73143,107340
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.00857207,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73189,108769
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.01056618,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73219,109475
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.0102753,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73220,109476
Boyd Park,255,None,None,1,Park Circulation,Asphalt,0.048218,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73190,108770
Boyd Park,255,None,None,1,Right of Way Walk,Concrete,0.04995449,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73160,108065
Observatory Park,818,None,None,1,Park Circulation,Concrete,0.02757875,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73045,105054
Platt Park,824,None,None,1,Park Circulation,Concrete,0.0206465,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73010,104265
Platt Park,824,None,None,1,Park Circulation,Concrete,0.05451742,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73168,108073
Platt Park,824,None,None,1,Park Circulation,Concrete,0.01968544,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73091,105840
Platt Park,824,None,None,1,Park Circulation,Concrete,0.01878339,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73228,109484
